Timestamp,Value,Count,SD,Location
2020-04-06 08:30:00,33.12732919254658,322,1.930290988833071,Wilson Forest
2020-04-06 09:00:00,33.172222222222224,360,1.8022533906059428,Wilson Forest
2020-04-06 09:30:00,32.875,360,1.8115179331770972,Wilson Forest
2020-04-06 10:00:00,33.02777777777778,360,1.7979326262112998,Wilson Forest
2020-04-06 10:30:00,33.13611111111111,360,1.730711603451305,Wilson Forest
2020-04-06 11:00:00,33.02777777777778,360,1.8780325270983742,Wilson Forest
2020-04-06 11:30:00,32.98888888888889,360,1.92783381282634,Wilson Forest
2020-04-06 12:00:00,33.175,360,1.9075689881219093,Wilson Forest
2020-04-06 12:30:00,32.977777777777774,360,1.7286975044027788,Wilson Forest
2020-04-06 13:00:00,33.01111111111111,360,1.9663527684209015,Wilson Forest
2020-04-06 13:30:00,34.710583153347734,463,3.991680912420786,Wilson Forest
2020-04-06 14:00:00,32.852777777777774,360,1.8190330323662365,Wilson Forest
2020-04-06 14:30:00,32.916666666666664,360,1.7712989583918353,Wilson Forest
2020-04-06 15:00:00,32.925,360,1.8506567903194682,Wilson Forest
2020-04-06 15:30:00,32.952777777777776,360,1.8013862117687636,Wilson Forest
2020-04-06 16:00:00,33.044444444444444,360,1.9658818270752418,Wilson Forest
2020-04-06 16:30:00,32.51428571428571,70,1.5833315431425612,Wilson Forest
2020-04-07 06:30:00,41.260355029585796,169,2.9777720700505146,Wilson Forest
2020-04-07 07:00:00,37.37356321839081,174,4.962340006283069,Wilson Forest
2020-04-07 07:30:00,33.58888888888889,360,1.9643740560541838,Wilson Forest
2020-04-07 08:00:00,33.40833333333333,360,1.8019857873406708,Wilson Forest
2020-04-07 08:30:00,33.21666666666667,360,1.8311350456903923,Wilson Forest
2020-04-07 09:00:00,33.22222222222222,360,1.8167601063295664,Wilson Forest
2020-04-07 09:30:00,33.09444444444444,360,1.814133469983281,Wilson Forest
2020-04-07 10:00:00,33.352777777777774,360,1.8500729882165177,Wilson Forest
2020-04-07 10:30:00,33.93055555555556,360,2.0188444775889396,Wilson Forest
2020-04-07 11:00:00,33.96388888888889,360,1.9253647241464809,Wilson Forest
2020-04-07 11:30:00,33.730555555555554,360,1.9810658529135894,Wilson Forest
2020-04-07 12:00:00,33.49444444444445,360,1.8826613025839019,Wilson Forest
2020-04-07 12:30:00,33.56388888888889,360,1.949736845174779,Wilson Forest
2020-04-07 13:00:00,33.71944444444444,360,1.928344057078284,Wilson Forest
2020-04-07 13:30:00,33.94444444444444,360,1.922735962176532,Wilson Forest
2020-04-07 14:00:00,33.72222222222222,360,1.9904091024364132,Wilson Forest
2020-04-07 14:30:00,33.78888888888889,360,1.9606940066349774,Wilson Forest
2020-04-07 15:00:00,33.68888888888889,360,1.8612686500487565,Wilson Forest
2020-04-07 15:30:00,33.94722222222222,360,1.993041521437233,Wilson Forest
2020-04-07 16:00:00,33.71388888888889,360,1.7571524909760137,Wilson Forest
2020-04-07 16:30:00,33.705555555555556,360,1.9226637257901174,Wilson Forest
2020-04-08 07:00:00,37.63765182186235,494,4.676615024705188,Wilson Forest
2020-04-08 09:30:00,35.0,323,0.0,Wilson Forest
2020-04-08 10:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 10:30:00,35.0,360,0.0,Wilson Forest
2020-04-08 11:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 11:30:00,31.614370914624274,434,7.604977568648226,Wilson Forest
2020-04-08 12:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 12:30:00,35.0,360,0.0,Wilson Forest
2020-04-08 13:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 13:30:00,35.0,360,0.0,Wilson Forest
2020-04-08 14:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 14:30:00,35.0,360,0.0,Wilson Forest
2020-04-08 15:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 15:30:00,35.0,360,0.0,Wilson Forest
2020-04-08 16:00:00,35.0,360,0.0,Wilson Forest
2020-04-08 16:30:00,35.0,360,0.0,Wilson Forest
2020-04-08 17:00:00,35.0,138,0.0,Wilson Forest
2020-04-09 06:30:00,16.24099269348349,152,4.17786518569756,Wilson Forest
2020-04-09 07:00:00,16.547232317628552,143,3.802687413794969,Wilson Forest
2020-04-09 07:30:00,51.07960797230513,3,0.307349114408709,Wilson Forest
2020-04-09 08:00:00,41.88565128024723,95,6.193877417654135,Wilson Forest
2020-04-09 10:00:00,223.14355825129707,4,63.99514233443266,Wilson Forest
2020-04-09 10:30:00,216.0944234709788,3,81.10828196276073,Wilson Forest
2020-04-09 11:00:00,226.6311747637834,3,72.42023687056047,Wilson Forest
2020-04-09 18:30:00,25.979503742724322,331,60.67652605413509,Wilson Forest
2020-04-09 19:00:00,335.69656663547715,458,319.7467527426415,Wilson Forest
2020-04-09 19:30:00,931.289419915034,598,432.31403690688666,Wilson Forest
2020-04-09 20:00:00,1251.0425637135368,1017,360.40716212147703,Wilson Forest
2020-04-09 20:30:00,1383.409829051142,1325,230.59730714930413,Wilson Forest
2020-04-09 21:00:00,1436.2502779089523,1530,293.8785255921944,Wilson Forest
2020-04-09 21:30:00,1463.4117144014974,1687,174.28801877401807,Wilson Forest
2020-04-09 22:00:00,1507.7759275747599,1680,17.571621069850256,Wilson Forest
2020-04-09 22:30:00,1507.8661670284685,1679,18.31613715102777,Wilson Forest
2020-04-09 23:00:00,1508.7298345756158,1706,26.610234320359417,Wilson Forest
2020-04-09 23:30:00,1507.8499941428283,1654,14.531367788105376,Wilson Forest
2020-04-10 00:30:00,1507.459103127095,3393,23.29985378272629,Wilson Forest
2020-04-10 01:00:00,1507.8033126366615,1731,28.305294096792547,Wilson Forest
2020-04-10 01:30:00,1507.424254728797,1694,17.6030071393952,Wilson Forest
2020-04-10 02:00:00,1507.7576902896672,1708,21.680814468412134,Wilson Forest
2020-04-10 02:30:00,1507.269642964726,1701,13.994364236098905,Wilson Forest
2020-04-10 03:00:00,1509.548400195108,1727,25.71797681801882,Wilson Forest
2020-04-10 03:30:00,1509.345599122584,1731,25.106516590585457,Wilson Forest
2020-04-10 04:00:00,1509.0779069956848,1632,24.049455726368006,Wilson Forest
2020-04-10 04:30:00,1508.486068014809,1679,10.693392355948319,Wilson Forest
