Timestamp,Value,Count,SD,Location
2020-04-06 00:30:00,31.667521497919413,721,12.329810024032543,Downtown
2020-04-06 01:00:00,31.455929166666525,720,12.191337090064968,Downtown
2020-04-06 01:30:00,31.560905555555575,720,12.335912747024087,Downtown
2020-04-06 02:00:00,32.740666666666634,720,12.92678373625431,Downtown
2020-04-06 02:30:00,33.63770291470002,720,33.8743091746742,Downtown
2020-04-06 03:00:00,31.88803472222223,720,12.150090659591573,Downtown
2020-04-06 03:30:00,32.64331944444445,720,12.17874928356127,Downtown
2020-04-06 04:00:00,34.475475767156624,720,46.04893729476977,Downtown
2020-04-06 04:30:00,32.98734583333334,720,13.525191835304526,Downtown
2020-04-06 05:00:00,33.00933472222214,720,13.871646226121948,Downtown
2020-04-06 05:30:00,33.496047222222224,720,13.964540781047827,Downtown
2020-04-06 06:00:00,34.284461111111305,720,13.168863729293802,Downtown
2020-04-06 06:30:00,35.13295107033639,654,12.885744174368412,Downtown
2020-04-06 07:00:00,24.281081001105676,937,18.704475006352986,Downtown
2020-04-06 07:30:00,17.73418767031493,908,44.19714734915872,Downtown
2020-04-06 08:00:00,4.234318591372129,723,27.440632843943142,Downtown
2020-04-06 08:30:00,6.365865255220414,862,7.653623991468397,Downtown
2020-04-06 09:00:00,3.070555555555556,720,0.6405030334061418,Downtown
2020-04-06 09:30:00,3.093888888888891,720,0.6579145409624844,Downtown
2020-04-06 10:00:00,3.07611111111111,720,0.6216343949522536,Downtown
2020-04-06 10:30:00,3.0313888888888902,720,0.6451212322664536,Downtown
2020-04-06 11:00:00,3.14888888888889,720,0.6387912968941064,Downtown
2020-04-06 11:30:00,3.198611111111111,720,0.647086001401573,Downtown
2020-04-06 12:00:00,3.1394444444444454,720,0.6601344326239941,Downtown
2020-04-06 12:30:00,3.058611111111111,720,0.6338228493206818,Downtown
2020-04-06 13:00:00,3.094722222222223,720,0.6107144546035639,Downtown
2020-04-06 13:30:00,4.2839094159713955,839,3.2191494921885724,Downtown
2020-04-06 14:00:00,9.173372675686197,1217,29.545567865994656,Downtown
2020-04-06 14:30:00,10.281439661256183,1417,8.74007641174822,Downtown
2020-04-06 15:00:00,10.262777777777773,1440,8.702289165983572,Downtown
2020-04-06 15:30:00,10.264722222222233,1440,8.653767961000543,Downtown
2020-04-06 16:00:00,10.656064959716552,1440,12.03549783483298,Downtown
2020-04-06 16:30:00,10.873850413267023,1294,26.998740595723255,Downtown
2020-04-06 17:00:00,16.85303360377593,1153,12.2896092243314,Downtown
2020-04-06 17:30:00,26.96086294122493,538,9.889457791870443,Downtown
2020-04-06 18:00:00,40.48820992366414,262,7.5772243461448285,Downtown
2020-04-06 18:30:00,39.66336388888884,360,7.897993185214583,Downtown
2020-04-06 19:00:00,39.96132777777805,360,8.186947522551135,Downtown
2020-04-06 19:30:00,42.25167573055585,360,33.37603325796924,Downtown
2020-04-06 20:00:00,37.75025813953484,430,9.998764883764686,Downtown
2020-04-06 20:30:00,31.655593055555695,720,11.541611822117904,Downtown
2020-04-06 21:00:00,31.524523611111103,720,11.744979727147644,Downtown
2020-04-06 21:30:00,31.091976388889,720,11.049962936752737,Downtown
