Timestamp,Value,Count,SD,Location
2020-04-06 00:30:00,34.93611111111111,360,3.3712553528798423,East Parton
2020-04-06 01:00:00,33.858333333333334,360,2.793730580345133,East Parton
2020-04-06 01:30:00,33.59722222222222,360,2.5014424850819257,East Parton
2020-04-06 02:00:00,33.6,360,2.6585292508787215,East Parton
2020-04-06 02:30:00,33.358333333333334,360,2.6016954941815245,East Parton
2020-04-06 03:00:00,32.49444444444445,360,2.4988824662730567,East Parton
2020-04-06 03:30:00,32.83888888888889,360,2.592004562943705,East Parton
2020-04-06 04:00:00,32.15,360,2.4437562162467117,East Parton
2020-04-06 04:30:00,32.67777777777778,360,2.5683015476197832,East Parton
2020-04-06 05:00:00,36.020242873019356,360,51.4378341685461,East Parton
2020-04-06 05:30:00,35.74341119936798,360,38.718925721965995,East Parton
2020-04-06 06:00:00,33.022222222222226,360,2.457314603734816,East Parton
2020-04-06 06:30:00,23.133079847908746,526,8.889764739885214,East Parton
2020-04-06 07:00:00,15.625,360,3.289872928988123,East Parton
2020-04-06 07:30:00,23.514492753623188,552,11.278095678526824,East Parton
2020-04-06 08:00:00,31.087279445727486,1299,11.132790879902654,East Parton
2020-04-06 08:30:00,32.069060773480665,1448,10.56004581553228,East Parton
2020-04-06 09:00:00,30.8969341161122,1533,11.147464253775448,East Parton
2020-04-06 09:30:00,32.02638888888889,1440,10.795864602496277,East Parton
2020-04-06 10:00:00,32.88230825044665,1440,18.139420498218968,East Parton
2020-04-06 10:30:00,32.15625,1440,10.763745854784425,East Parton
2020-04-06 11:00:00,32.077777777777776,1440,10.417709577421812,East Parton
2020-04-06 11:30:00,32.40486111111111,1440,10.539573770247431,East Parton
2020-04-06 12:00:00,31.787507654623393,1633,10.070275576541075,East Parton
2020-04-06 12:30:00,29.991666666666667,1080,11.163719553054852,East Parton
2020-04-06 13:00:00,29.287003610108304,1108,11.40281224622815,East Parton
2020-04-06 13:30:00,29.051788079470196,1510,9.441573213707114,East Parton
2020-04-06 14:00:00,29.927777777777777,1440,10.109761814732199,East Parton
2020-04-06 14:30:00,30.143055555555556,1440,10.06798179032158,East Parton
2020-04-06 15:00:00,29.363194444444446,1440,9.75559132076303,East Parton
2020-04-06 15:30:00,29.46211604095563,1465,9.864202437111826,East Parton
2020-04-06 16:00:00,30.47394191370323,1410,25.348801579639947,East Parton
2020-04-06 16:30:00,31.573404255319147,940,10.483012352635754,East Parton
2020-04-06 17:00:00,31.619127516778523,596,4.6600079835294554,East Parton
2020-04-06 17:30:00,29.380689655172414,725,9.281567172603351,East Parton
2020-04-06 18:00:00,24.925,720,9.787176275333168,East Parton
2020-04-06 18:30:00,24.394444444444446,720,9.144972645741376,East Parton
2020-04-06 19:00:00,25.15138888888889,720,10.335651528347505,East Parton
2020-04-06 19:30:00,31.51139240506329,395,5.900160635911752,East Parton
2020-04-06 20:00:00,33.475,360,2.487622135471722,East Parton
2020-04-06 20:30:00,34.63611111111111,360,2.777554157665595,East Parton
2020-04-06 21:00:00,35.891666666666666,360,2.994798731875724,East Parton
2020-04-06 21:30:00,35.15277777777778,360,2.751058999237194,East Parton
2020-04-06 22:00:00,34.891666666666666,360,2.938619762934822,East Parton
2020-04-06 22:30:00,34.84722222222222,360,2.6460648046896518,East Parton
2020-04-06 23:00:00,33.99444444444445,360,2.888669863492004,East Parton
2020-04-06 23:30:00,34.57222222222222,360,2.807787890761368,East Parton
2020-04-07 00:30:00,35.31944444444444,720,2.7367173609235294,East Parton
2020-04-07 01:00:00,35.23888888888889,360,2.6767805888768046,East Parton
2020-04-07 01:30:00,34.9,360,2.749949494485712,East Parton
2020-04-07 02:00:00,34.91111111111111,360,2.8211283969537373,East Parton
2020-04-07 02:30:00,34.76111111111111,360,3.067506929972954,East Parton
2020-04-07 03:00:00,36.858333333333334,360,2.6277234549235877,East Parton
2020-04-07 03:30:00,35.81944444444444,360,2.6232210315272546,East Parton
2020-04-07 04:00:00,35.047222222222224,360,2.6844186326021746,East Parton
2020-04-07 04:30:00,34.11388888888889,360,2.7680370880802254,East Parton
2020-04-07 05:00:00,34.55,360,2.52713056427421,East Parton
2020-04-07 05:30:00,33.80833333333333,360,2.8673327714484453,East Parton
2020-04-07 06:00:00,34.78055555555556,360,2.7807192758993176,East Parton
2020-04-07 06:30:00,34.875,360,2.8661700151169605,East Parton
2020-04-07 07:00:00,36.015419532324564,727,5.594521363947769,East Parton
2020-04-07 07:30:00,34.09307875894988,419,4.808348430205039,East Parton
2020-04-07 08:00:00,26.884430176565008,623,9.872353778992148,East Parton
2020-04-07 08:30:00,26.600612870275793,979,9.348919064438393,East Parton
2020-04-07 09:00:00,25.643055555555556,720,10.15841641186822,East Parton
2020-04-07 09:30:00,25.3375,720,9.849491491386187,East Parton
2020-04-07 10:00:00,25.120833333333334,720,10.166699965792462,East Parton
2020-04-07 10:30:00,25.98472222222222,720,10.758254708236088,East Parton
2020-04-07 11:00:00,24.975,720,9.74519468478924,East Parton
2020-04-07 11:30:00,25.18888888888889,720,9.885617436395433,East Parton
2020-04-07 12:00:00,25.61319534282018,773,9.733934281391129,East Parton
2020-04-07 12:30:00,24.1797583081571,662,9.79499909098211,East Parton
2020-04-07 13:00:00,16.25219638242894,387,4.138864027037148,East Parton
2020-04-07 13:30:00,24.130051135252447,997,22.070062516017344,East Parton
2020-04-07 14:00:00,30.76480686695279,1165,11.082893173717713,East Parton
2020-04-07 14:30:00,30.40462962962963,1080,11.147835566861792,East Parton
2020-04-07 15:00:00,30.16759259259259,1080,10.933835766772791,East Parton
2020-04-07 15:30:00,30.53611111111111,1080,11.301859551462655,East Parton
2020-04-07 16:00:00,30.603703703703705,1080,11.234964651792337,East Parton
2020-04-07 16:30:00,32.57988980716254,1452,8.049080366954833,East Parton
2020-04-07 17:00:00,35.497757847533634,892,6.085065478578017,East Parton
2020-04-07 17:30:00,30.205128205128204,819,8.090418401813864,East Parton
2020-04-07 18:00:00,34.083333333333336,360,2.657013779080233,East Parton
2020-04-07 18:30:00,35.34444444444444,360,2.669419875017005,East Parton
2020-04-07 19:00:00,34.131443298969074,388,2.893423217728109,East Parton
2020-04-07 19:30:00,34.15721649484536,388,4.977115100771315,East Parton
2020-04-07 20:00:00,30.70467289719626,535,7.76637111012,East Parton
2020-04-07 20:30:00,34.66111111111111,360,2.6366306126672963,East Parton
2020-04-07 21:00:00,29.888461538461538,520,7.11627749075623,East Parton
2020-04-07 21:30:00,35.047222222222224,360,2.6875211741916374,East Parton
2020-04-07 22:00:00,34.80833333333333,360,2.9115550446072245,East Parton
2020-04-07 22:30:00,34.858333333333334,360,2.7516535432757925,East Parton
2020-04-07 23:00:00,34.88611111111111,360,2.9194418014577317,East Parton
2020-04-07 23:30:00,35.08611111111111,360,2.6730811163002497,East Parton
2020-04-08 00:30:00,34.53472222222222,720,2.8296868555755923,East Parton
2020-04-08 01:00:00,33.94722222222222,360,2.376971241717202,East Parton
2020-04-08 01:30:00,33.84166666666667,360,2.365243116468157,East Parton
2020-04-08 02:00:00,33.99166666666667,360,2.735047734704298,East Parton
2020-04-08 02:30:00,33.80555555555556,360,2.6057569218563863,East Parton
2020-04-08 03:00:00,33.78888888888889,360,2.7878484114872712,East Parton
2020-04-08 03:30:00,35.36666666666667,360,2.637128067509131,East Parton
2020-04-08 04:00:00,38.05277777777778,360,2.8264608917937477,East Parton
2020-04-08 04:30:00,37.56111111111111,360,2.612286969281236,East Parton
2020-04-08 05:00:00,36.952777777777776,360,3.0624052013546397,East Parton
2020-04-08 05:30:00,37.56944444444444,360,3.100297426990267,East Parton
2020-04-08 06:00:00,37.68365862369491,360,31.300256086420447,East Parton
2020-04-08 06:30:00,34.802494802494806,481,3.6294696456943463,East Parton
2020-04-08 07:00:00,35.66161616161616,396,2.863324587093111,East Parton
