Timestamp,Value,Count,SD,User,Location
2020-04-09 07:00:00,16.547232317628552,143,3.802687413794969, PeterLovesCrystals54,Wilson Forest
2020-04-10 09:00:00,26.302242415025308,108,39.32786204954712, PeterLovesCrystals54,Wilson Forest
2020-04-06 07:30:00,19.863405846455887,368,43.209235770793654, PeterLovesCrystals54,Scenic Vista
2020-04-06 08:00:00,15.536111111111111,360,1.6461491726953035, PeterLovesCrystals54,Scenic Vista
2020-04-06 08:30:00,15.688888888888888,360,1.829659618887528, PeterLovesCrystals54,Scenic Vista
2020-04-06 09:00:00,15.697222222222223,360,1.8242176574434301, PeterLovesCrystals54,Scenic Vista
2020-04-06 09:30:00,15.852777777777778,360,1.8538227937473646, PeterLovesCrystals54,Scenic Vista
2020-04-06 10:00:00,15.802777777777777,360,1.8431534136291639, PeterLovesCrystals54,Scenic Vista
2020-04-06 10:30:00,15.877777777777778,360,1.9065837847823688, PeterLovesCrystals54,Scenic Vista
2020-04-06 11:00:00,15.7,360,1.7365355036841474, PeterLovesCrystals54,Scenic Vista
2020-04-06 11:30:00,15.916666666666666,360,1.857043648143767, PeterLovesCrystals54,Scenic Vista
2020-04-06 12:00:00,15.608333333333333,360,1.6994893023755369, PeterLovesCrystals54,Scenic Vista
2020-04-06 12:30:00,16.130555555555556,360,1.750288776879157, PeterLovesCrystals54,Scenic Vista
2020-04-06 13:00:00,15.88888888888889,360,1.8645490634136028, PeterLovesCrystals54,Scenic Vista
2020-04-06 13:30:00,15.866666666666667,360,1.9160143817599886, PeterLovesCrystals54,Scenic Vista
2020-04-06 14:00:00,16.125,360,1.780585889843877, PeterLovesCrystals54,Scenic Vista
2020-04-06 14:30:00,15.675,360,1.6790994610206984, PeterLovesCrystals54,Scenic Vista
2020-04-06 15:00:00,15.916666666666666,360,1.76501495114851, PeterLovesCrystals54,Scenic Vista
2020-04-06 15:30:00,15.838888888888889,360,1.842895936318371, PeterLovesCrystals54,Scenic Vista
2020-04-06 16:00:00,16.163888888888888,360,1.7680266428638858, PeterLovesCrystals54,Scenic Vista
2020-04-06 16:30:00,15.883333333333333,360,1.7265090018106866, PeterLovesCrystals54,Scenic Vista
2020-04-07 14:00:00,15.667372881355933,472,1.8090975032357244, PeterLovesCrystals54,Scenic Vista
2020-04-07 14:30:00,15.886111111111111,360,1.830551340409917, PeterLovesCrystals54,Scenic Vista
2020-04-07 15:00:00,15.713888888888889,360,1.843555257553817, PeterLovesCrystals54,Scenic Vista
2020-04-07 15:30:00,15.752777777777778,360,1.809693975220843, PeterLovesCrystals54,Scenic Vista
2020-04-07 16:00:00,15.841666666666667,360,1.7810538391013837, PeterLovesCrystals54,Scenic Vista
2020-04-07 16:30:00,15.858333333333333,360,1.7318703762117995, PeterLovesCrystals54,Scenic Vista
2020-04-08 13:00:00,15.717192443510905,381,1.9048401460394389, PeterLovesCrystals54,Scenic Vista
2020-04-08 13:30:00,15.596999953278761,260,1.887029232464659, PeterLovesCrystals54,Scenic Vista
2020-04-08 14:00:00,15.47874146845699,234,1.8912035317479152, PeterLovesCrystals54,Scenic Vista
2020-04-08 14:30:00,15.848375092887158,233,1.8996535895243014, PeterLovesCrystals54,Scenic Vista
2020-04-08 15:00:00,15.661273918316422,250,2.197510430957148, PeterLovesCrystals54,Scenic Vista
2020-04-08 15:30:00,18.87098360714442,242,52.19461264179934, PeterLovesCrystals54,Scenic Vista
2020-04-08 16:00:00,15.754612092221135,242,2.3127031555276067, PeterLovesCrystals54,Scenic Vista
2020-04-08 16:30:00,15.768799720711085,223,2.1910362401238688, PeterLovesCrystals54,Scenic Vista
2020-04-06 07:00:00,23.283467764373082,92,73.88534304054217, PeterLovesCrystals54,Terrapin Springs
2020-04-06 07:30:00,15.901639344262295,61,1.9223015409112416, PeterLovesCrystals54,Terrapin Springs
2020-04-07 12:30:00,15.986928104575163,153,2.0483914559777268, PeterLovesCrystals54,Terrapin Springs
2020-04-07 13:00:00,15.85,360,1.7479352899285998, PeterLovesCrystals54,Terrapin Springs
2020-04-07 13:30:00,15.822222222222223,360,1.8307726224361476, PeterLovesCrystals54,Terrapin Springs
2020-04-07 14:00:00,15.933333333333334,75,2.229100466306732, PeterLovesCrystals54,Terrapin Springs
2020-04-08 13:00:00,15.968478542425512,144,1.8436760239669419, PeterLovesCrystals54,Terrapin Springs
2020-04-09 07:00:00,15.3993039923917,105,3.0979269854182454, PeterLovesCrystals54,Terrapin Springs
2020-04-09 19:30:00,19.98601660634149,6,7.891439063311095, PeterLovesCrystals54,Terrapin Springs
2020-04-06 00:30:00,15.940712537449215,394,2.7423463891258866, PeterLovesCrystals54,Pepper Mill
2020-04-06 01:00:00,15.863888888888889,360,1.919440424501338, PeterLovesCrystals54,Pepper Mill
2020-04-06 01:30:00,15.936111111111112,360,1.6960170298178314, PeterLovesCrystals54,Pepper Mill
2020-04-06 02:00:00,16.083333333333332,360,1.715533606652914, PeterLovesCrystals54,Pepper Mill
2020-04-06 02:30:00,15.769444444444444,360,1.765301271807992, PeterLovesCrystals54,Pepper Mill
2020-04-06 03:00:00,15.897222222222222,360,1.7804472145926193, PeterLovesCrystals54,Pepper Mill
2020-04-06 03:30:00,16.108333333333334,360,1.8110578553860603, PeterLovesCrystals54,Pepper Mill
2020-04-06 04:00:00,15.76388888888889,360,1.789576731113592, PeterLovesCrystals54,Pepper Mill
2020-04-06 04:30:00,15.725,360,1.8270916476435681, PeterLovesCrystals54,Pepper Mill
2020-04-06 05:00:00,15.71111111111111,360,1.8737629664183748, PeterLovesCrystals54,Pepper Mill
2020-04-06 05:30:00,15.827777777777778,360,1.8449045610833568, PeterLovesCrystals54,Pepper Mill
2020-04-06 06:00:00,15.669444444444444,360,1.7901457799800125, PeterLovesCrystals54,Pepper Mill
2020-04-06 06:30:00,15.822222222222223,360,1.7924395404511806, PeterLovesCrystals54,Pepper Mill
2020-04-06 07:00:00,15.865443425076453,327,1.9284443435704386, PeterLovesCrystals54,Pepper Mill
2020-04-06 17:00:00,15.683333333333334,60,1.9705470193719197, PeterLovesCrystals54,Pepper Mill
2020-04-06 17:30:00,17.45026310061347,360,29.06588356860714, PeterLovesCrystals54,Pepper Mill
2020-04-06 18:00:00,15.880555555555556,360,1.8072876307458405, PeterLovesCrystals54,Pepper Mill
2020-04-06 18:30:00,15.75,360,2.05851888502389, PeterLovesCrystals54,Pepper Mill
2020-04-06 19:00:00,15.691666666666666,360,1.8920704414887823, PeterLovesCrystals54,Pepper Mill
2020-04-06 19:30:00,15.78888888888889,360,1.8180847336594166, PeterLovesCrystals54,Pepper Mill
2020-04-06 20:00:00,15.827777777777778,360,1.828267411620921, PeterLovesCrystals54,Pepper Mill
2020-04-06 20:30:00,15.547222222222222,360,1.8205594547817057, PeterLovesCrystals54,Pepper Mill
2020-04-06 21:00:00,15.852777777777778,360,1.7489657437581523, PeterLovesCrystals54,Pepper Mill
2020-04-06 21:30:00,15.880555555555556,360,1.7887487005111273, PeterLovesCrystals54,Pepper Mill
2020-04-06 22:00:00,16.0,360,1.7748239349298849, PeterLovesCrystals54,Pepper Mill
2020-04-06 22:30:00,16.011111111111113,360,1.7903720559608363, PeterLovesCrystals54,Pepper Mill
2020-04-06 23:00:00,15.963888888888889,360,1.7877131229245207, PeterLovesCrystals54,Pepper Mill
2020-04-06 23:30:00,15.863888888888889,360,1.8091822550806662, PeterLovesCrystals54,Pepper Mill
2020-04-07 00:30:00,15.759722222222223,720,1.7018910823471751, PeterLovesCrystals54,Pepper Mill
2020-04-07 01:00:00,17.247070028238735,360,28.8078551395669, PeterLovesCrystals54,Pepper Mill
2020-04-07 01:30:00,15.855555555555556,360,1.8200189932532214, PeterLovesCrystals54,Pepper Mill
2020-04-07 02:00:00,15.95,360,1.812840006423316, PeterLovesCrystals54,Pepper Mill
2020-04-07 02:30:00,15.822222222222223,360,1.7164419126513348, PeterLovesCrystals54,Pepper Mill
2020-04-07 03:00:00,15.786111111111111,360,1.7308720951810803, PeterLovesCrystals54,Pepper Mill
2020-04-07 03:30:00,15.652777777777779,360,1.8897363295078307, PeterLovesCrystals54,Pepper Mill
2020-04-07 04:00:00,15.491666666666667,360,1.643146541108113, PeterLovesCrystals54,Pepper Mill
2020-04-07 04:30:00,15.625,360,1.7766815196377268, PeterLovesCrystals54,Pepper Mill
2020-04-07 05:00:00,15.725,360,1.7762124184780252, PeterLovesCrystals54,Pepper Mill
2020-04-07 05:30:00,15.591666666666667,360,1.7472001411782603, PeterLovesCrystals54,Pepper Mill
2020-04-07 06:00:00,15.76388888888889,360,1.8715194031970945, PeterLovesCrystals54,Pepper Mill
2020-04-07 06:30:00,15.619444444444444,360,1.8263989226593838, PeterLovesCrystals54,Pepper Mill
2020-04-07 07:00:00,15.911111111111111,360,1.7835323530345581, PeterLovesCrystals54,Pepper Mill
2020-04-07 07:30:00,15.76388888888889,360,1.742388650639272, PeterLovesCrystals54,Pepper Mill
2020-04-07 08:00:00,15.894444444444444,360,1.875269527953018, PeterLovesCrystals54,Pepper Mill
2020-04-07 08:30:00,15.863888888888889,360,1.8396335350307886, PeterLovesCrystals54,Pepper Mill
2020-04-07 09:00:00,16.0,360,1.8058546760775385, PeterLovesCrystals54,Pepper Mill
2020-04-07 09:30:00,15.725,360,1.7510116123734494, PeterLovesCrystals54,Pepper Mill
2020-04-07 10:00:00,15.694444444444445,360,1.7672867535110997, PeterLovesCrystals54,Pepper Mill
2020-04-07 10:30:00,15.902777777777779,360,1.6829184490559366, PeterLovesCrystals54,Pepper Mill
2020-04-07 11:00:00,15.786111111111111,360,1.8077998871829717, PeterLovesCrystals54,Pepper Mill
2020-04-07 11:30:00,15.675,360,1.8340718209613396, PeterLovesCrystals54,Pepper Mill
2020-04-07 12:00:00,15.733333333333333,360,1.5602706317957935, PeterLovesCrystals54,Pepper Mill
2020-04-07 12:30:00,15.815625,320,1.6956948013646207, PeterLovesCrystals54,Pepper Mill
2020-04-07 17:00:00,14.0,1,0.0, PeterLovesCrystals54,Pepper Mill
2020-04-07 17:30:00,15.697222222222223,360,1.725621645010399, PeterLovesCrystals54,Pepper Mill
2020-04-07 18:00:00,15.752777777777778,360,1.7472178060357544, PeterLovesCrystals54,Pepper Mill
2020-04-07 18:30:00,15.847222222222221,360,1.7164216833464112, PeterLovesCrystals54,Pepper Mill
2020-04-07 19:00:00,15.88888888888889,360,1.8254037266950287, PeterLovesCrystals54,Pepper Mill
2020-04-07 19:30:00,16.2,360,1.8941430193567164, PeterLovesCrystals54,Pepper Mill
2020-04-07 20:00:00,15.813888888888888,360,1.675419147851562, PeterLovesCrystals54,Pepper Mill
2020-04-07 20:30:00,15.76388888888889,360,1.7407936851680579, PeterLovesCrystals54,Pepper Mill
2020-04-07 21:00:00,15.805555555555555,360,1.84269495341959, PeterLovesCrystals54,Pepper Mill
2020-04-07 21:30:00,15.725,360,1.644667308471703, PeterLovesCrystals54,Pepper Mill
2020-04-07 22:00:00,15.66388888888889,360,1.7875577345420168, PeterLovesCrystals54,Pepper Mill
2020-04-07 22:30:00,15.85,360,1.8737217865343119, PeterLovesCrystals54,Pepper Mill
2020-04-07 23:00:00,15.938888888888888,360,1.842895936318371, PeterLovesCrystals54,Pepper Mill
2020-04-07 23:30:00,15.880555555555556,360,1.8301972335189034, PeterLovesCrystals54,Pepper Mill
2020-04-08 00:30:00,17.709374850970043,720,33.695389060547726, PeterLovesCrystals54,Pepper Mill
2020-04-08 01:00:00,16.197222222222223,360,1.7709046826584791, PeterLovesCrystals54,Pepper Mill
2020-04-08 01:30:00,15.683333333333334,360,1.9831932723654433, PeterLovesCrystals54,Pepper Mill
2020-04-08 02:00:00,18.289525065491617,360,51.695645198622024, PeterLovesCrystals54,Pepper Mill
2020-04-08 02:30:00,15.602777777777778,360,1.7160979820367532, PeterLovesCrystals54,Pepper Mill
2020-04-08 03:00:00,15.541666666666666,360,1.81764117593227, PeterLovesCrystals54,Pepper Mill
2020-04-08 03:30:00,15.533333333333333,360,1.9043809142780932, PeterLovesCrystals54,Pepper Mill
2020-04-08 04:00:00,15.525,360,1.7414672932137811, PeterLovesCrystals54,Pepper Mill
2020-04-08 04:30:00,15.613888888888889,360,1.7315139133425308, PeterLovesCrystals54,Pepper Mill
2020-04-08 05:00:00,16.086111111111112,360,1.8486711109722058, PeterLovesCrystals54,Pepper Mill
2020-04-08 05:30:00,16.02777777777778,360,1.9030109346201747, PeterLovesCrystals54,Pepper Mill
2020-04-08 06:00:00,15.83611111111111,360,1.8939454377007947, PeterLovesCrystals54,Pepper Mill
2020-04-08 06:30:00,15.708333333333334,360,1.7688469251024648, PeterLovesCrystals54,Pepper Mill
2020-04-08 07:00:00,15.605555555555556,360,1.8393755650045485, PeterLovesCrystals54,Pepper Mill
2020-04-08 07:30:00,15.497222222222222,360,1.8196437549865985, PeterLovesCrystals54,Pepper Mill
2020-04-08 08:00:00,15.91388888888889,360,1.833583737108195, PeterLovesCrystals54,Pepper Mill
2020-04-08 08:30:00,15.85,360,1.7731798179165774, PeterLovesCrystals54,Pepper Mill
2020-04-08 09:00:00,16.000572885043635,204,1.7391209128253298, PeterLovesCrystals54,Pepper Mill
2020-04-08 09:30:00,16.28491282704868,151,1.9066832071459556, PeterLovesCrystals54,Pepper Mill
2020-04-08 10:00:00,23.008982956639503,162,89.21801837734624, PeterLovesCrystals54,Pepper Mill
2020-04-08 10:30:00,15.812322462958385,159,1.6346730627587907, PeterLovesCrystals54,Pepper Mill
2020-04-08 11:00:00,15.696941572000611,172,1.7900148605343549, PeterLovesCrystals54,Pepper Mill
2020-04-08 11:30:00,15.886183616690236,168,1.9836597646008853, PeterLovesCrystals54,Pepper Mill
2020-04-08 12:00:00,15.861879539325683,169,1.831164705072302, PeterLovesCrystals54,Pepper Mill
2020-04-08 12:30:00,20.77836937686672,174,65.5939040642806, PeterLovesCrystals54,Pepper Mill
2020-04-08 13:00:00,15.756107250361435,50,2.025243168680786, PeterLovesCrystals54,Pepper Mill
2020-04-08 17:00:00,19.6773528517144,95,40.24403511938688, PeterLovesCrystals54,Pepper Mill
2020-04-08 17:30:00,15.570111780574647,211,2.4655032305267004, PeterLovesCrystals54,Pepper Mill
2020-04-08 18:00:00,15.564102402908205,206,2.551328840886371, PeterLovesCrystals54,Pepper Mill
2020-04-08 18:30:00,15.532956489815083,226,2.451756040377525, PeterLovesCrystals54,Pepper Mill
2020-04-08 19:00:00,15.521882220278856,216,2.5674564983490322, PeterLovesCrystals54,Pepper Mill
2020-04-08 19:30:00,16.443003876124795,212,2.5456416967443185, PeterLovesCrystals54,Pepper Mill
2020-04-08 20:00:00,15.818075467772083,227,2.7157093825823813, PeterLovesCrystals54,Pepper Mill
2020-04-08 20:30:00,16.3220195443741,216,2.943097311635375, PeterLovesCrystals54,Pepper Mill
2020-04-08 21:00:00,15.951568053595771,200,2.9696262480968665, PeterLovesCrystals54,Pepper Mill
2020-04-08 21:30:00,15.961335494936286,212,2.831188427103856, PeterLovesCrystals54,Pepper Mill
2020-04-08 22:00:00,15.694529580749066,206,3.0316749472230766, PeterLovesCrystals54,Pepper Mill
2020-04-08 22:30:00,15.819332446108513,225,3.0288039569429697, PeterLovesCrystals54,Pepper Mill
2020-04-08 23:00:00,15.708335356382298,197,3.180180127762547, PeterLovesCrystals54,Pepper Mill
2020-04-08 23:30:00,15.821490395748496,195,3.2106634227972766, PeterLovesCrystals54,Pepper Mill
2020-04-09 00:30:00,15.761898610836862,422,3.3481078570860925, PeterLovesCrystals54,Pepper Mill
2020-04-09 01:00:00,16.002922707911807,210,3.4487742905900394, PeterLovesCrystals54,Pepper Mill
2020-04-09 01:30:00,18.49716090694195,203,39.295107719936276, PeterLovesCrystals54,Pepper Mill
2020-04-09 02:00:00,15.715403416234713,219,3.5383611466974014, PeterLovesCrystals54,Pepper Mill
2020-04-09 02:30:00,15.821014328525111,215,3.6194486971927673, PeterLovesCrystals54,Pepper Mill
2020-04-09 03:00:00,15.736859434997365,215,3.5976419766266448, PeterLovesCrystals54,Pepper Mill
2020-04-09 03:30:00,15.552822570311157,208,3.901227330730595, PeterLovesCrystals54,Pepper Mill
2020-04-09 04:00:00,15.622461220372626,209,3.709866824581517, PeterLovesCrystals54,Pepper Mill
2020-04-09 04:30:00,15.776607242441491,217,3.9602571871744052, PeterLovesCrystals54,Pepper Mill
2020-04-09 05:00:00,17.85574965655015,281,30.592621627091905, PeterLovesCrystals54,Pepper Mill
2020-04-09 05:30:00,15.572282275642209,291,3.8848609498833406, PeterLovesCrystals54,Pepper Mill
2020-04-09 06:00:00,15.436783235598437,263,4.48239628443853, PeterLovesCrystals54,Pepper Mill
2020-04-09 06:30:00,15.357793377046345,276,3.8729835258878036, PeterLovesCrystals54,Pepper Mill
2020-04-09 07:00:00,15.729246490253448,111,4.0413804212677436, PeterLovesCrystals54,Pepper Mill
2020-04-09 19:30:00,17.8912459245444,239,5.459554489279171, PeterLovesCrystals54,Pepper Mill
2020-04-09 20:00:00,17.98736328051279,259,5.657792435395278, PeterLovesCrystals54,Pepper Mill
2020-04-09 20:30:00,20.34066193124236,257,28.507203259634487, PeterLovesCrystals54,Pepper Mill
2020-04-09 21:00:00,18.129937950582534,252,5.367997375917507, PeterLovesCrystals54,Pepper Mill
2020-04-09 21:30:00,18.11749689281008,258,5.715225868110459, PeterLovesCrystals54,Pepper Mill
2020-04-09 22:00:00,19.66765739972926,267,20.584159058698862, PeterLovesCrystals54,Pepper Mill
2020-04-09 22:30:00,19.487170001422246,272,5.3969714468624215, PeterLovesCrystals54,Pepper Mill
2020-04-09 23:00:00,18.779646959831233,257,5.825784253882485, PeterLovesCrystals54,Pepper Mill
2020-04-09 23:30:00,18.558452054637325,254,5.957237712052836, PeterLovesCrystals54,Pepper Mill
2020-04-10 00:30:00,19.893483280875348,521,27.542515066887614, PeterLovesCrystals54,Pepper Mill
2020-04-10 01:00:00,17.991819287340586,246,6.010307217485636, PeterLovesCrystals54,Pepper Mill
2020-04-10 01:30:00,19.80936272262099,249,23.23918679956894, PeterLovesCrystals54,Pepper Mill
2020-04-10 02:00:00,18.500660141063786,251,6.32512379817951, PeterLovesCrystals54,Pepper Mill
2020-04-10 02:30:00,18.707598563018074,249,5.636593321431866, PeterLovesCrystals54,Pepper Mill
2020-04-10 03:00:00,19.077747999042757,248,5.8621838652934555, PeterLovesCrystals54,Pepper Mill
2020-04-10 03:30:00,21.745437859943557,254,49.80936115227322, PeterLovesCrystals54,Pepper Mill
2020-04-10 04:00:00,18.847473104638688,246,5.953576501253893, PeterLovesCrystals54,Pepper Mill
