Timestamp,Value,Count,SD,User,Location
2020-04-06 00:30:00,39.644385026737964,374,2.756471824864736, Ckimball,Old Town
2020-04-06 01:00:00,39.983050847457626,295,3.0890266440391914, Ckimball,Old Town
2020-04-06 01:30:00,40.602787456445995,287,2.613765336362636, Ckimball,Old Town
2020-04-06 02:00:00,38.911764705882355,306,2.7939112410862394, Ckimball,Old Town
2020-04-06 02:30:00,39.59322033898305,295,2.996713703250169, Ckimball,Old Town
2020-04-06 03:00:00,40.04362416107382,298,3.060043912209618, Ckimball,Old Town
2020-04-06 03:30:00,39.21875,288,2.904270532575932, Ckimball,Old Town
2020-04-06 04:00:00,39.76845637583892,298,2.872587105315892, Ckimball,Old Town
2020-04-06 04:30:00,40.76237623762376,303,2.98117918565676, Ckimball,Old Town
2020-04-06 05:00:00,40.17006802721088,294,2.733949199722778, Ckimball,Old Town
2020-04-06 05:30:00,40.20629370629371,286,2.734670350832551, Ckimball,Old Town
2020-04-06 06:00:00,39.62369337979094,287,2.6578126797197017, Ckimball,Old Town
2020-04-06 06:30:00,39.04347826086956,299,2.7385729644532817, Ckimball,Old Town
2020-04-06 07:00:00,40.20454545454545,44,2.8410909032730998, Ckimball,Old Town
2020-04-06 13:00:00,40.09059233449477,287,2.708641867084393, Ckimball,Old Town
2020-04-06 13:30:00,39.24834437086093,302,2.7944920827610176, Ckimball,Old Town
2020-04-06 14:00:00,43.07559452379789,299,70.41321331771994, Ckimball,Old Town
2020-04-06 14:30:00,39.473684210526315,19,2.6030027408164713, Ckimball,Old Town
2020-04-06 17:30:00,39.916666666666664,120,2.734298610044062, Ckimball,Old Town
2020-04-06 18:00:00,39.8202614379085,306,2.7671712149697947, Ckimball,Old Town
2020-04-06 18:30:00,40.273972602739725,292,2.7610811559847934, Ckimball,Old Town
2020-04-06 19:00:00,39.13225806451613,310,2.9389362895523723, Ckimball,Old Town
2020-04-06 19:30:00,39.212418300653596,306,2.8244918627145847, Ckimball,Old Town
2020-04-06 20:00:00,39.953947368421055,304,2.8070372463672575, Ckimball,Old Town
2020-04-06 20:30:00,43.35510283220243,307,54.81238463319457, Ckimball,Old Town
2020-04-06 21:00:00,39.77133105802048,293,2.7249818741842424, Ckimball,Old Town
2020-04-06 21:30:00,38.703125,320,2.7966480354837286, Ckimball,Old Town
2020-04-06 22:00:00,38.99317406143345,293,2.867962583308738, Ckimball,Old Town
2020-04-06 22:30:00,39.223684210526315,304,2.7582349629433898, Ckimball,Old Town
2020-04-06 23:00:00,39.84375,288,3.0697724026654916, Ckimball,Old Town
2020-04-06 23:30:00,39.44078947368421,304,2.796222905032079, Ckimball,Old Town
2020-04-07 00:30:00,39.20534223706177,599,2.817114077849001, Ckimball,Old Town
2020-04-07 01:00:00,39.87741935483871,310,2.8766815197510143, Ckimball,Old Town
2020-04-07 01:30:00,40.69047619047619,294,2.8623959645018315, Ckimball,Old Town
2020-04-07 02:00:00,40.220338983050844,295,2.837209159948184, Ckimball,Old Town
2020-04-07 02:30:00,40.061016949152545,295,3.0358879944699813, Ckimball,Old Town
2020-04-07 03:00:00,39.23856209150327,306,2.803816823919201, Ckimball,Old Town
2020-04-07 03:30:00,39.8445945945946,296,2.9710605028040296, Ckimball,Old Town
