Timestamp,Value,Count,SD,User,Location
2020-04-06 00:30:00,29.449256267409428,359,4.770322171756254, MySensor,Palace Hills
2020-04-06 01:00:00,28.589683192166664,360,10.559737744454425, MySensor,Palace Hills
2020-04-06 01:30:00,32.839345657739486,360,58.24347818374517, MySensor,Palace Hills
2020-04-06 02:00:00,32.759490231555255,360,47.27048125447812, MySensor,Palace Hills
2020-04-06 02:30:00,30.306872458000004,360,4.374280416845373, MySensor,Palace Hills
2020-04-06 03:00:00,30.80638959538889,360,5.3673115067698784, MySensor,Palace Hills
2020-04-06 03:30:00,31.101704802675005,360,4.798679305554605, MySensor,Palace Hills
2020-04-06 04:00:00,31.17803870116666,360,4.56421301861166, MySensor,Palace Hills
2020-04-06 04:30:00,32.56988940714724,360,5.101769179732154, MySensor,Palace Hills
2020-04-06 05:00:00,32.6559575801389,360,4.653192999761701, MySensor,Palace Hills
2020-04-06 05:30:00,32.439316666666706,360,4.941752670387074, MySensor,Palace Hills
2020-04-06 06:00:00,32.93003333333333,360,5.295382294351686, MySensor,Palace Hills
2020-04-06 06:30:00,32.89708333333336,360,4.8156903703472835, MySensor,Palace Hills
2020-04-06 07:00:00,32.1991611111111,360,4.57965771424009, MySensor,Palace Hills
2020-04-06 07:30:00,33.653660194174726,618,4.374715872908136, MySensor,Palace Hills
2020-04-06 08:00:00,31.93468888888888,360,4.648297785556545, MySensor,Palace Hills
2020-04-06 08:30:00,31.78275555555555,360,4.820855449240221, MySensor,Palace Hills
2020-04-06 09:00:00,31.479377777777827,360,4.66629529850389, MySensor,Palace Hills
2020-04-06 09:30:00,31.035702777777754,360,4.709055296033737, MySensor,Palace Hills
2020-04-06 10:00:00,31.251797222222205,360,4.799659690539767, MySensor,Palace Hills
2020-04-06 10:30:00,30.514980555555592,360,4.676188089929627, MySensor,Palace Hills
2020-04-06 11:00:00,30.742016666666608,360,4.879745791392325, MySensor,Palace Hills
2020-04-06 11:30:00,29.905605555555585,360,4.676301576979186, MySensor,Palace Hills
2020-04-06 12:00:00,29.632375000000007,360,4.702114213124124, MySensor,Palace Hills
2020-04-06 12:30:00,30.00541975308642,243,4.768477766608399, MySensor,Palace Hills
2020-04-06 17:00:00,36.154545454545456,110,2.5590707249325115, MySensor,Palace Hills
2020-04-06 17:30:00,29.658648437500002,128,5.16347475753647, MySensor,Palace Hills
2020-04-06 18:00:00,28.600783333333393,360,4.978081003286083, MySensor,Palace Hills
2020-04-06 18:30:00,28.171697222222196,360,4.699139550077588, MySensor,Palace Hills
2020-04-06 19:00:00,28.105772222222434,360,4.986073467759481, MySensor,Palace Hills
2020-04-06 19:30:00,27.99426666666664,360,4.668276086879752, MySensor,Palace Hills
2020-04-06 20:00:00,28.6239194444444,360,5.055586847643541, MySensor,Palace Hills
2020-04-06 20:30:00,28.058408333333123,360,4.694444102984044, MySensor,Palace Hills
