Timestamp,Value,Count,SD,Location
2020-04-06 00:30:00,14.554231944444425,720,1.9431984052162836,Safe Town
2020-04-06 01:00:00,15.714759722222217,720,29.78469677506461,Safe Town
2020-04-06 01:30:00,14.542693055555537,720,1.9235292582058627,Safe Town
2020-04-06 02:00:00,14.527637499999992,720,1.9327704670539574,Safe Town
2020-04-06 02:30:00,14.575183333333339,720,2.0709060878567676,Safe Town
2020-04-06 03:00:00,14.761097222222222,720,1.9570869825366748,Safe Town
2020-04-06 03:30:00,14.600448611111112,720,1.9652145458570347,Safe Town
2020-04-06 04:00:00,14.595688888888894,720,1.9662302433531387,Safe Town
2020-04-06 04:30:00,14.548075000000004,720,1.9239223361368076,Safe Town
2020-04-06 05:00:00,14.505819444444437,720,1.9068067294591768,Safe Town
2020-04-06 05:30:00,14.647404166666654,720,1.888502990829384,Safe Town
2020-04-06 06:00:00,14.594938888888864,720,2.035798454917188,Safe Town
2020-04-06 06:30:00,14.604372222222214,720,1.957453137031086,Safe Town
2020-04-06 07:00:00,14.653068055555567,720,1.9769741679258783,Safe Town
2020-04-06 07:30:00,14.661699999999998,720,1.9235062809301606,Safe Town
2020-04-06 08:00:00,14.720927777777767,720,1.9023902261528072,Safe Town
2020-04-06 08:30:00,14.521630555555543,720,1.9184224963813141,Safe Town
2020-04-06 09:00:00,14.616922222222213,720,1.9159069123337895,Safe Town
2020-04-06 09:30:00,14.520788888888875,720,2.0412349774609186,Safe Town
2020-04-06 10:00:00,14.575079166666672,720,1.8729740738282095,Safe Town
2020-04-06 10:30:00,14.55445833333331,720,1.9971699882966343,Safe Town
2020-04-06 11:00:00,14.665694444444444,720,1.9882166195060957,Safe Town
2020-04-06 11:30:00,14.669336111111104,720,1.9607342773751282,Safe Town
2020-04-06 12:00:00,14.633876388888892,720,1.9822260844813013,Safe Town
2020-04-06 12:30:00,14.623331944444459,720,1.9252108014684168,Safe Town
2020-04-06 13:00:00,14.611090277777778,720,1.9353997703359864,Safe Town
2020-04-06 13:30:00,14.581698611111124,720,1.9279707148243446,Safe Town
2020-04-06 14:00:00,14.61183611111111,720,1.8998027970252271,Safe Town
2020-04-06 14:30:00,14.590601388888887,720,1.9202380916462372,Safe Town
2020-04-06 15:00:00,14.556886111111075,720,2.020547760805467,Safe Town
2020-04-06 15:30:00,14.620508333333342,720,1.936241178858753,Safe Town
2020-04-06 16:00:00,14.534722222222232,720,1.989156159183407,Safe Town
2020-04-06 16:30:00,14.69535138888889,720,1.93809697186678,Safe Town
2020-04-06 17:00:00,14.545958333333315,720,1.9042977207818634,Safe Town
2020-04-06 17:30:00,14.593654166666653,720,1.997187650758874,Safe Town
2020-04-06 18:00:00,14.666563888888893,720,1.9349802127401685,Safe Town
2020-04-06 18:30:00,14.636001388888888,720,1.9775845335909337,Safe Town
2020-04-06 19:00:00,14.469684722222222,720,1.9613069804172054,Safe Town
2020-04-06 19:30:00,14.614893055555559,720,1.9208720121793634,Safe Town
2020-04-06 20:00:00,14.636772222222206,720,1.8349001133290774,Safe Town
2020-04-06 20:30:00,14.551911111111089,720,1.941660706110705,Safe Town
2020-04-06 21:00:00,14.577737500000023,720,1.9926540569842954,Safe Town
2020-04-06 21:30:00,14.6833638888889,720,1.9665446270966378,Safe Town
2020-04-06 22:00:00,14.653875,720,2.019274613550756,Safe Town
2020-04-06 22:30:00,14.464550000000024,720,2.0170632496418044,Safe Town
2020-04-06 23:00:00,14.54782083333333,720,1.8631456814750975,Safe Town
2020-04-06 23:30:00,14.559758333333349,720,1.9655014012368166,Safe Town
2020-04-07 00:30:00,14.60112708333332,1440,1.989155945674179,Safe Town
2020-04-07 01:00:00,14.60997777777777,720,1.916682703427274,Safe Town
2020-04-07 01:30:00,14.651725000000008,720,1.9614072986102775,Safe Town
2020-04-07 02:00:00,14.579780555555582,720,2.0297206667858188,Safe Town
2020-04-07 02:30:00,14.43599305555556,720,1.9380908557726473,Safe Town
2020-04-07 03:00:00,15.587254166666655,720,27.52487858280032,Safe Town
2020-04-07 03:30:00,14.52066944444443,720,1.9200811142182168,Safe Town
2020-04-07 04:00:00,14.595222222222214,720,2.016341076486911,Safe Town
2020-04-07 04:30:00,14.561744444444447,720,1.8705519754940496,Safe Town
2020-04-07 05:00:00,14.685211111111114,720,1.9470365886788878,Safe Town
2020-04-07 05:30:00,14.757709722222222,720,2.011134562439523,Safe Town
2020-04-07 06:00:00,14.548731944444459,720,1.9615317092011983,Safe Town
2020-04-07 06:30:00,15.405309722222222,720,22.982216467059793,Safe Town
2020-04-07 07:00:00,14.510791666666673,720,1.976983041976812,Safe Town
2020-04-07 07:30:00,14.573466666666665,720,1.9519388755514064,Safe Town
2020-04-07 08:00:00,14.536545833333339,720,2.0557988804326643,Safe Town
2020-04-07 08:30:00,14.477505555555549,720,2.015253462132196,Safe Town
2020-04-07 09:00:00,14.680130555555564,720,1.8990144884649225,Safe Town
2020-04-07 09:30:00,14.662451388888869,720,1.9114602512428567,Safe Town
2020-04-07 10:00:00,14.617218055555552,720,1.9441869418735882,Safe Town
2020-04-07 10:30:00,14.7265625,720,1.9521800894511,Safe Town
2020-04-07 11:00:00,14.609933333333316,720,1.987661591194817,Safe Town
2020-04-07 11:30:00,14.527859722222226,720,1.9528998334499421,Safe Town
2020-04-07 12:00:00,14.532666666666685,720,1.9962784333186925,Safe Town
2020-04-07 12:30:00,14.645031944444435,720,1.9238694624900554,Safe Town
2020-04-07 13:00:00,14.600937500000004,720,2.0694957397702183,Safe Town
2020-04-07 13:30:00,14.637145833333324,720,1.9579414344349226,Safe Town
2020-04-07 14:00:00,14.61000416666669,720,1.9599341673281827,Safe Town
2020-04-07 14:30:00,14.544866666666667,720,1.9223217303562898,Safe Town
