Timestamp,Value,Count,SD,Location
2020-04-06 00:30:00,14.485406944444453,720,1.8992549715338958,Old Town
2020-04-06 01:00:00,14.62305416666668,720,1.8702031971031545,Old Town
2020-04-06 01:30:00,14.569687500000018,720,1.9569150689455002,Old Town
2020-04-06 02:00:00,14.583998611111097,720,1.8901225426905421,Old Town
2020-04-06 02:30:00,14.66516944444446,720,1.963535322563678,Old Town
2020-04-06 03:00:00,14.710030555555566,720,2.003638519920897,Old Town
2020-04-06 03:30:00,14.601590277777795,720,2.000168635991845,Old Town
2020-04-06 04:00:00,14.570856944444442,720,1.9256110603971919,Old Town
2020-04-06 04:30:00,14.434040277777775,720,1.9152948822251108,Old Town
2020-04-06 05:00:00,14.702444444444467,720,1.939892827000222,Old Town
2020-04-06 05:30:00,14.576284722222214,720,1.9164448547853539,Old Town
2020-04-06 06:00:00,14.635315277777766,720,2.008114691221575,Old Town
2020-04-06 06:30:00,14.573612499999992,720,2.022308935106211,Old Town
2020-04-06 07:00:00,14.556401388888894,720,1.979594077006772,Old Town
2020-04-06 07:30:00,14.577197222222216,720,1.8880018449829308,Old Town
2020-04-06 08:00:00,14.634830555555535,720,1.9884628622687208,Old Town
2020-04-06 08:30:00,14.686043055555562,720,1.9599422226692742,Old Town
2020-04-06 09:00:00,14.66448194444444,720,1.9737475852371682,Old Town
2020-04-06 09:30:00,14.500768055555557,720,1.8881443242658464,Old Town
2020-04-06 10:00:00,14.618897222222227,720,1.9822971026880953,Old Town
2020-04-06 10:30:00,14.678504166666656,720,1.89099381939303,Old Town
2020-04-06 11:00:00,14.598848611111094,720,1.9194217027309912,Old Town
2020-04-06 11:30:00,14.565968055555555,720,1.9647623698078314,Old Town
2020-04-06 12:00:00,14.664468055555554,720,2.05259979161431,Old Town
2020-04-06 12:30:00,14.703600000000003,720,2.003642932538408,Old Town
2020-04-06 13:00:00,14.532638888888888,720,1.8577678818765542,Old Town
2020-04-06 13:30:00,14.500884722222223,720,2.010961522862448,Old Town
2020-04-06 14:00:00,14.610399999999991,720,1.952561835270667,Old Town
2020-04-06 14:30:00,14.588931944444457,720,2.0393167168827233,Old Town
2020-04-06 15:00:00,14.619550000000004,720,1.981709327477446,Old Town
2020-04-06 15:30:00,14.692365277777778,720,1.9825852717166292,Old Town
2020-04-06 16:00:00,14.595345833333333,720,1.9944236256259253,Old Town
2020-04-06 16:30:00,14.781444444444444,720,2.0687595289400473,Old Town
2020-04-06 17:00:00,14.587337500000002,720,1.8858689755755023,Old Town
2020-04-06 17:30:00,14.625923611111128,720,1.907002241302145,Old Town
2020-04-06 18:00:00,14.692452777777794,720,1.9219792404050153,Old Town
2020-04-06 18:30:00,14.506587499999988,720,1.9539449094102976,Old Town
2020-04-06 19:00:00,14.67503750000001,720,1.9905208893889437,Old Town
2020-04-06 19:30:00,14.63487222222221,720,1.9184701979284189,Old Town
2020-04-06 20:00:00,14.72902083333332,720,1.926924202326188,Old Town
